2026-07-01 16:00:03.326 | INFO     | monitoring.logger:info:70 - [FRACTAL] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=overlap_london_ny[BUY:MED/SELL:MED], volatility=LOW[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 16:00:03.327 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:22% Sell:78% | Risk:31% | → BLOCK | 373ms
2026-07-01 16:00:03.343 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:22% Sell:78% | Risk:31% | → BLOCK | 373ms
2026-07-01 16:00:06.556 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 16:00:06.947 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (15%)
2026-07-01 16:00:07.123 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=22% SELL=78% → SELL (conf=28%)
2026-07-01 16:00:07.272 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.32']
2026-07-01 16:00:07.284 | INFO     | monitoring.logger:info:70 - [MSV_BREACH_HL] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=overlap_london_ny[BUY:MED/SELL:MED], volatility=LOW[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 16:00:07.295 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:22% Sell:78% | Risk:32% | → BLOCK | 348ms
2026-07-01 16:00:07.328 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:22% Sell:78% | Risk:32% | → BLOCK | 348ms
2026-07-01 16:22:46.418 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 16:22:50.080 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → high_volatility (23%)
2026-07-01 16:22:50.501 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=21% SELL=79% → SELL (conf=29%)
2026-07-01 16:22:50.842 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.31']
2026-07-01 16:22:50.923 | INFO     | monitoring.logger:info:70 - [MSV_BREACH_LH] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=SELL | regime=high_volatility[BUY:MED/SELL:MED], session=overlap_london_ny[BUY:MED/SELL:MED], volatility=HIGH[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 16:22:51.009 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:21% Sell:79% | Risk:31% | → BLOCK | 929ms
2026-07-01 16:22:51.091 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:21% Sell:79% | Risk:31% | → BLOCK | 929ms
2026-07-01 16:30:06.383 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 16:30:07.596 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (20%)
2026-07-01 16:30:07.706 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=22% SELL=78% → SELL (conf=28%)
2026-07-01 16:30:07.835 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 16:30:07.836 | INFO     | monitoring.logger:info:70 - [TRAP] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=SELL | regime=strong_bull_trend[BUY:MED/SELL:MED], session=overlap_london_ny[BUY:MED/SELL:MED], volatility=LOW[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 16:30:07.837 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:22% Sell:78% | Risk:27% | → BLOCK | 241ms
2026-07-01 16:30:07.838 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:22% Sell:78% | Risk:27% | → BLOCK | 241ms
